"date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","no","no2","nox","so2",".before","poblacio_total","incidencia_1000"
2018-07-07,2,208.2,54.3,988.9,329.1,25.9,31.1,19.8,0,1,8,8,2,12,6998,1.71477565018577
2018-07-08,1.7,201.7,56.3,987.7,327.1,27,34.3,20.8,0.1,1,20,20,2,12,7203,1.66597251145356
2018-07-09,1.5,216,65.4,986.2,320.9,25.9,33.2,20.3,0,1,20,20,2,5,3240,1.54320987654321
2018-07-10,2.3,197.6,71.7,984.9,278.4,24.2,28.3,20,0.2,1,6,6,2,11,7270,1.5130674002751
2018-07-11,2.1,169.3,61.4,985.8,329.4,24.3,31.2,19.9,0,1,16,16,2,18,11757,1.53100280683848
2018-07-12,1.6,194.5,52.6,987.8,231.2,24.4,30.9,18.9,0,1,12,12,2,13,8264,1.5730880929332
2018-07-13,1.9,226.6,43.8,986.6,334.5,26.5,32.5,20,0,1,36,36,2,1,773,1.29366106080207
2018-07-14,2,210.6,64.1,984.7,326.8,25.9,31.1,20.1,0,1,12,12,2,3,1990,1.50753768844221
2018-07-15,1.7,254,76.1,983.3,214,23.6,31.1,20.3,17.6,1,10,10,1,10,5913,1.69118890580078
2018-07-16,2.2,203.3,66.1,987.8,317.2,24.2,28.6,20.5,0,1,16,16,1,17,7322,2.32177000819448
2018-07-17,1.9,215,61.7,986.1,312.9,24.9,30.3,19.2,0,1,13,13,NA,10,6066,1.64853280580284
2018-07-18,1.7,214,62.4,985.6,337.8,25.6,31.4,20.2,0,1,29,29,3,14,9897,1.41457007173891
2018-07-19,1.8,208.7,57.6,983.6,311.8,25.1,31.5,19.2,0,1,14,15,1,11,8446,1.30239166469335
2018-07-20,1.5,238.8,68,984.4,231.1,23.6,29.1,20.5,0.2,1,16,16,2,10,7986,1.25219133483596
2018-07-21,1.1,223.7,73.1,985.7,211.4,22.5,27.7,18.5,2.1,1,4,4,2,8,5189,1.54172287531316
2018-07-22,1.4,227.2,70.7,986.2,331.1,24.5,32.6,17.8,0,1,14,14,1,9,4971,1.81050090525045
2018-07-23,1.7,229.4,72.2,984.5,325.7,25.5,32,20.9,0,1,11,11,2,15,10178,1.47376694831991
2018-07-24,1.7,217.8,53.4,985.2,298.9,26,33.5,19.6,0,1,16,16,3,15,8800,1.70454545454545
2018-07-25,1.5,232.8,41.6,983.7,337,27.5,36,21.1,0,1,21,21,2,19,8954,2.12195666741121
2018-07-26,1.6,256.1,55.1,982.9,315.8,27.3,35.2,21,0,1,12,12,4,14,9943,1.40802574675651
2018-07-27,1.8,184.4,72.2,983.4,302.6,25.9,33.2,21.3,0,1,5,5,2,9,4660,1.931330472103
2018-07-28,1.3,192.3,74.6,984.4,308.8,26.4,33.4,20.8,0,1,10,10,1,11,8070,1.36307311028501
2018-07-29,1.8,197,66.4,985.8,321.9,26.7,32.4,21.5,0,1,12,12,1,17,7493,2.26878419858535
2018-07-30,1.8,216.3,55.8,986.2,328.2,27.7,34.3,21.9,0,1,19,19,1,11,7700,1.42857142857143
2018-07-31,1.9,233.4,53.4,987.4,317.2,28.5,34.3,22.1,0,1,18,18,2,15,8570,1.75029171528588
2018-08-01,2,232.4,52.2,988.1,316.8,29,34.6,23.7,0,1,21,21,3,11,6571,1.67402221884036
2018-08-02,2.3,217.5,46.2,987.4,311.1,29.6,35.3,24.3,0,1,13,13,NA,7,5486,1.2759752096245
2018-08-03,1.8,237.1,45.4,986.8,287.2,30.9,38.6,26.1,0,1,27,27,NA,4,3080,1.2987012987013
2018-08-04,2.1,222.5,44.9,986.5,285.1,30,36.6,25.2,0,1,29,29,NA,7,4871,1.43707657565182
2018-08-05,2.2,213.1,57.7,985.7,285.9,28.4,34,23.9,0,1,31,31,NA,15,8461,1.7728400898239
2018-08-06,1.8,214.4,71.3,984.2,275.1,27.4,32.6,23.3,0.1,1,3,3,1,11,4132,2.6621490803485
2018-08-07,1.9,201.9,73.3,984.9,214.2,26.5,30.1,22.3,0.4,1,8,8,1,12,10409,1.15284849649342
2018-08-08,1.3,237.6,85.3,986.4,111.2,23.4,29.8,19.3,7.1,1,13,13,3,19,10448,1.81852986217458
2018-08-09,1.7,215.9,69.6,993.1,228.1,22.7,27.5,18.5,0,1,12,12,3,15,5697,2.63296471827278
2018-08-10,2.1,193.5,69.6,992,287.8,24.1,29.6,19.1,0,1,25,25,3,3,1638,1.83150183150183
2018-08-11,1.7,227.5,70.5,987,209.8,25.9,32.5,22,0,1,7,7,1,2,1012,1.97628458498024
2018-08-12,2.2,171.1,70,984,235.1,25.2,29.3,21,0,1,9,9,2,17,7788,2.18284540318439
2018-08-13,1.9,233.6,78,987.2,253.1,23.2,28.5,19.3,7.1,1,8,8,2,6,4204,1.42721217887726
2018-08-14,1.7,228.2,69.5,988.2,268.1,24.2,29.3,20.2,0.1,1,6,7,2,14,9630,1.45379023883697
2018-08-15,1.7,249.2,71.3,986.1,272.1,25.2,31.7,20.4,0,1,4,4,2,7,3857,1.81488203266788
2018-08-16,1.4,242,83.4,987.5,119.9,20.9,29.2,16.3,87.3,1,7,7,2,9,4738,1.89953566905867
2018-08-17,1.5,249.5,66.5,989.7,261.2,22,27.5,17.5,0,1,8,8,2,7,4385,1.5963511972634
2018-08-18,1.5,242.6,56.7,990,284.3,25,32.6,18.9,0,1,14,14,2,2,1976,1.01214574898785
2018-08-19,1.4,257.5,53.4,988.1,287.1,26.3,34.5,21.4,0,1,9,9,2,15,8638,1.73651308173188
2018-08-20,1.7,225.3,52.1,987,268.6,26,32.8,20.8,0,1,21,21,2,8,3941,2.02994163917787
2018-08-21,1.6,219.1,51.5,986.9,289.1,26,33,20.7,0,1,11,11,1,12,6937,1.729854403921
2018-08-22,1.3,239.2,58.9,986.4,249.8,25.7,32.8,20.6,0,1,21,21,2,11,8025,1.37071651090343
2018-08-23,1.7,255,64.7,985.9,256.2,24.4,31.7,20.2,0,1,20,20,1,17,8026,2.11811612260155
2018-08-24,2.2,202.5,69.6,985.5,154.2,21.6,25.9,19.5,0,1,18,18,1,1,973,1.02774922918808
2018-08-25,2,200,77.2,986.1,219.4,21.5,26,18.3,0.8,1,5,5,3,11,6367,1.7276582377886
2018-08-26,1.5,232.2,81.2,987.1,192.8,23.3,28,19.1,0,1,6,6,2,9,3892,2.31243576567318
2018-08-27,1.5,260.2,76.9,987.1,230.3,24.7,31.1,20.5,0,1,5,5,1,25,12651,1.97612836929887
2018-08-28,2,207.9,73,987.7,203,24.3,30.1,20.2,0.2,1,7,7,2,13,7500,1.73333333333333
2018-08-29,1.9,210.4,71.9,989.3,217.4,24.6,29.7,20.2,0.3,1,8,8,2,6,2628,2.28310502283105
2018-08-30,1.3,164.3,92.5,989.3,64.4,20.6,21.8,19.1,20.3,1,15,15,2,10,6827,1.46477222791856
2018-08-31,1.9,203.5,82.9,989.4,142.9,21.4,24,19.2,0,1,23,23,2,8,6248,1.28040973111396
2018-09-01,1.5,194.8,77,987,219,22.9,26.8,19.5,0,1,12,12,2,4,2132,1.87617260787993
2018-09-02,1.7,194.9,83,984.4,175.2,23.4,27.9,20.5,0.5,1,11,11,2,24,16376,1.46555935515388
2018-09-03,1.8,201.6,83.5,983.9,230.2,23.1,27.8,19.7,0,1,19,19,1,16,7981,2.00476130810675
2018-09-04,1.6,165.4,79.8,984.7,187.5,22.6,27.7,18.9,0.1,1,17,17,1,18,8719,2.06445693313453
2018-09-05,1.8,199.1,85.4,984.1,172.2,20.6,25.8,16.3,19.3,1,15,16,1,10,6268,1.59540523292916
2018-09-06,1.7,236.2,83.1,986.9,220.6,21,26.3,16.7,0.9,1,26,26,2,17,8381,2.02839756592292
2018-09-07,1.7,226.9,85.4,989.3,145.7,21.2,25.7,17.8,0,1,14,14,2,6,4966,1.20821586790173
2018-09-08,1.4,172,83.4,990.3,158.9,21.9,26.3,18.9,0,1,15,15,2,5,1810,2.76243093922652
2018-09-09,1.1,242.9,80.7,992.9,105.6,21.2,25,18.5,0,1,19,19,1,16,10857,1.47370360136318
2018-09-10,1.5,214,73.5,994.1,227.5,22.6,28.5,17.9,0,1,21,21,2,4,1539,2.59909031838856
2018-09-11,1.5,244.7,82.1,991.5,161.8,21.7,27,18.1,12.3,1,16,16,1,23,11699,1.96597999829045
2018-09-12,1.4,252.6,80.1,988.7,241.8,22.6,28.1,17.6,0,1,20,20,2,16,10728,1.49142431021626
2018-09-13,1.4,242.6,78.1,989.1,203,22.8,28.4,19,0,1,3,3,1,16,9436,1.69563374311149
2018-09-14,1.1,224.5,80.5,991.5,94.3,21.2,24.5,19.4,0,1,18,18,1,11,8009,1.37345486327881
2018-09-15,1.4,209.4,83.8,991,157.1,21.7,27.1,19.3,0.7,1,24,25,1,12,8450,1.42011834319527
2018-09-16,1.5,208.8,81.4,989.7,221.2,21.9,26.9,18.5,0,1,17,17,2,29,15582,1.86112180721345
2018-09-17,1.2,221.7,90.6,988.1,112.7,20.1,24.6,17.7,23.1,1,18,18,1,17,10590,1.6052880075543
2018-09-18,1.5,228.8,82.1,990.7,216.5,22,28,18.1,0,1,22,23,1,14,8179,1.71170069690671
2018-09-19,1.5,240.4,64.8,989.3,235.2,24.1,31,17.9,0,1,20,20,2,32,17500,1.82857142857143
2018-09-20,1.2,208.3,64.1,988.1,220.8,24.9,32.8,20.4,0,1,16,16,9,19,14066,1.35077491824257
2018-09-21,1.3,263.8,78.8,991.9,205.2,23.9,29.9,20.1,0,1,18,18,1,20,12606,1.58654608916389
2018-09-22,1.3,250.3,74.4,991.6,222.9,24.2,30.7,19.8,0,1,10,10,1,9,5222,1.72347759479127
2018-09-23,1.9,198.9,78.6,991.6,134.5,22,25.8,19.5,0,1,17,17,1,41,20545,1.99561937211
2018-09-24,1.8,179.7,63.3,995.8,186.5,20.1,25.4,16.4,0,1,9,9,2,32,16427,1.94801241857917
2018-09-25,2,113.1,68.5,1000.6,185,19.7,24.1,14.7,0,1,7,7,3,31,17429,1.77864478742326
2018-09-26,1.4,231.4,74.4,997.8,223.6,18.4,25.1,12.6,0,1,7,7,3,30,15564,1.92752505782575
2018-09-27,1.6,248.9,63.7,989.5,223.7,21.7,29.4,14.6,0,NA,NA,NA,NA,40,18229,2.19430577650996
2018-09-28,2,186.7,61.2,986.8,213,22,29.1,17.4,0,1,35,35,2,12,5818,2.06256445513922
2018-09-29,1.3,256.1,73.1,987.3,187.9,20.8,27,16.5,0,1,18,18,2,12,6415,1.87061574434918
2018-09-30,1.9,259.4,62.7,987.2,179.7,18.8,24.6,15.2,0,1,9,9,2,46,19988,2.3013808284971
2018-10-01,2.5,312.4,38.1,989.9,219,17.3,24,12.4,0,NA,NA,NA,NA,28,16362,1.71128223933504
2018-10-02,2,242,47.5,991.3,211.5,20.1,26.7,15.1,0,NA,NA,NA,NA,32,12484,2.56328099967959
2018-10-03,1.3,206.3,69.2,990.9,208.2,19.4,26.8,14.3,0,NA,NA,NA,NA,30,15868,1.8905974287875
2018-10-04,1.4,219,71.8,988.9,202.4,19,25.5,14.6,0,NA,NA,NA,NA,34,15861,2.14362272240086
2018-10-05,1.4,216.9,80.7,985.4,133,19.4,24.6,15.2,0,1,41,44,3,1,973,1.02774922918808
2018-10-06,1.4,197.8,63.5,984.9,164.2,17.6,21.8,13.4,0.3,2,26,28,2,7,6034,1.16009280742459
2018-10-07,1.1,219.7,69,986.6,110.6,15.4,20.3,12.5,1.2,1,11,11,2,42,20640,2.03488372093023
2018-10-08,1.3,130.5,85.9,984.6,73.4,16.4,19.4,13.3,4.9,NA,NA,NA,4,36,19471,1.84890349750912
2018-10-09,1,154.7,89,981,115.9,17.8,22.4,15.2,2.1,NA,NA,NA,2,36,17452,2.06280082512033
2018-10-10,1.3,263.8,81.2,984.6,175.4,20.1,27,15.7,0.1,1,20,22,1,30,17600,1.70454545454545
2018-10-11,0.9,227.2,86.2,991.6,115.3,20.1,24.7,16.5,0,2,26,28,1,4,2356,1.69779286926995
2018-10-12,1,240.2,93.7,989.3,63.3,19.1,21.8,16.9,12,2,10,12,2,13,6401,2.03093266677082
2018-10-13,4.1,194.1,90.9,980,90.2,18.9,22.6,16.4,28.2,11,19,35,1,8,5734,1.39518660620858
2018-10-14,1.7,289.1,80.4,977.4,157.4,16.8,20.8,13.6,5,3,16,19,1,38,15962,2.38065405337677
2018-10-15,0.9,219.3,79.6,985.5,135.4,16.5,22.6,12.6,0,2,25,26,4,31,15720,1.97201017811705
2018-10-16,1.1,216.2,80.3,985.3,161.7,17.5,23.9,14.2,1.1,3,26,29,1,36,19669,1.83029132136865
2018-10-17,1,143.3,84.5,982.2,41.3,17.1,20.1,14.2,6.2,1,29,29,1,35,15543,2.25181753844174
2018-10-18,1.7,129.6,82.8,986,51.5,17.9,20.9,15.4,23,1,7,7,7,20,9282,2.15470803706098
2018-10-19,1.1,216.8,86.2,991.8,119.8,17.2,23,14.7,5.5,1,23,24,2,16,7935,2.01638311279143
2018-10-20,1.1,257.8,77.1,990.6,164,18.9,25.4,14.4,0,1,20,21,2,10,6568,1.52253349573691
2018-10-21,1.2,204.7,77.6,991.4,137.3,17.4,22.8,13.8,0,1,6,6,1,41,20333,2.01642649879506
2018-10-22,1.4,297.4,66,994.9,166.5,16.8,21.7,12.2,0,4,31,38,1,19,9969,1.90590831577891
2018-10-23,1.3,298.2,54.2,990.2,169.8,18.5,24.2,14.6,0,1,14,14,1,43,16170,2.65924551638837
2018-10-24,1.6,246.7,57,987.2,164.1,18.3,24.4,15,0,1,13,13,2,25,10493,2.38254074144668
2018-10-25,1,229.1,74.9,982.6,124.2,16.9,22.5,11.8,0.1,1,24,24,1,19,12992,1.46243842364532
2018-10-26,1.1,264.7,91.6,973.5,16.1,12,15.7,8.1,12.4,6,39,48,7,2,1494,1.33868808567604
2018-10-27,1.2,298.6,86.5,969.2,62.5,7.7,10.4,6.2,20.1,1,5,6,4,9,4746,1.89633375474083
2018-10-28,3.2,322.3,62.6,964.5,92.2,7.7,11.7,5.2,0,1,19,19,2,38,21590,1.76007410838351
2018-10-29,1.6,227.7,67.3,975.7,134.1,10.3,16,5.7,7.5,1,3,3,2,26,14603,1.78045607067041
2018-10-30,1.5,182.9,92.8,975.8,53.1,10.8,14.3,8.4,50.4,1,39,41,1,28,17251,1.62309431337314
2018-10-31,1.3,282.4,82,983.5,149.9,10.7,15.7,6.9,5.3,1,40,40,2,20,12843,1.55726855096161
2018-11-01,1,255.4,75.3,988.6,103.5,11.6,17,8.2,0,3,28,32,1,34,12957,2.62406421239484
2018-11-02,1.2,256.8,62.8,989.2,147.8,12.4,18,8.7,0,16,31,54,2,4,2766,1.44613159797542
2018-11-03,1.3,260.4,65.1,981.6,139.5,14.6,21.7,9.9,0,1,16,16,2,6,3719,1.61333691852649
2018-11-04,1.8,221.8,84.2,975.7,46.4,13,16.1,10,24.1,1,29,29,1,32,15123,2.11598227864842
2018-11-05,2,288.8,72.5,979.9,101.7,10.9,13.4,8.5,0.1,1,4,4,1,36,16889,2.13156492391497
2018-11-06,1.5,277.8,64.2,984.1,128.3,13.5,20.2,9.9,0,2,29,31,7,42,20156,2.0837467751538
2018-11-07,0.5,198.2,85.8,988.1,56,12.3,14.7,9.4,1,8,43,54,1,33,20424,1.61574618096357
2018-11-08,2.2,308,80,982.7,62,12.4,14.4,10.5,19.7,32,42,90,1,25,17045,1.46670577882077
2018-11-09,2,288,67.2,982.8,126.8,13.8,18.4,9,0,1,4,4,3,2,1152,1.73611111111111
2018-11-10,1.4,255.6,73.4,984.8,124.7,16.2,22.8,13.1,0,4,21,27,1,17,11413,1.48952948392184
2018-11-11,1.2,173.4,88.7,988.8,80.4,15.3,19.3,11.4,0,2,19,23,3,53,22321,2.37444558935532
2018-11-12,1.2,124.1,83.9,994.4,105.5,16.3,20.7,13.2,0,1,28,28,1,30,19179,1.56421085562334
2018-11-13,0.8,121.4,87,994,64.6,15.8,18.1,14.3,2.7,28,49,93,4,51,23612,2.1599186854142
2018-11-14,0.7,146,98.4,990.5,29.9,13.8,14.8,12.8,86.8,2,46,50,1,19,13057,1.45515815271502
2018-11-15,0.5,163.4,95.1,990.9,47.9,13.5,16.9,11.7,2.8,NA,NA,NA,NA,30,16023,1.8723085564501
2018-11-16,0.4,96.7,90.4,987,30.5,12.2,14,10.3,0.8,1,29,30,2,9,6728,1.33769322235434
2018-11-17,0.9,82.7,93,981.6,41.6,10.4,12.4,9.4,8.4,1,21,22,2,13,8416,1.54467680608365
2018-11-18,0.8,132.4,87.4,972.8,63.6,10.5,13.9,8.8,1.8,1,10,10,3,27,15397,1.7535883613691
2018-11-19,0.8,206,93.6,971.4,49.8,10,13.1,8,10.3,2,40,42,2,33,22608,1.45966029723991
2018-11-20,2,290.4,71.7,980.5,115.1,11.8,16.4,8.7,0,1,11,11,1,27,14989,1.80132096871039
2018-11-21,1,269.9,70.6,986.1,80,12.1,16.7,9.3,0,22,32,66,3,48,16474,2.91368216583708
2018-11-22,1,274.1,86.9,983.4,20.8,9.9,11,8.4,6.2,18,32,60,3,35,21026,1.6646057262437
2018-11-23,1.5,289.6,72.8,984.5,117.5,9.3,13.9,5.9,0,1,7,7,2,5,4456,1.12208258527828
2018-11-24,1.8,294.1,69.3,978.1,69.4,9.9,13.5,7.4,0,1,18,19,2,18,10673,1.68649864143165
2018-11-25,2.1,296.4,76.5,977.4,68.7,9.2,12.7,7.2,3.2,12,34,52,3,41,21321,1.92298672670137
2018-11-26,2,280,60,987.8,114.2,10.4,14.2,7.5,0,1,6,6,3,22,13811,1.59293316921295
2018-11-27,1.2,282.3,64.1,991.2,101.3,10.1,16,5.9,0,31,35,83,3,17,9199,1.84802695945211
2018-11-28,1,271.2,83.4,989.4,76.4,10,14.6,6.3,0,11,39,56,3,32,17846,1.79311890619747
2018-11-29,1.6,281.7,80.1,986.1,77.5,10.3,13.3,8.3,1,47,31,102,4,21,11933,1.75982569345512
2018-11-30,1.4,285.9,73.2,990,87.3,9.3,14.2,6.4,0,27,40,81,3,5,2727,1.83351668500183
2018-12-01,1.2,289.1,71.1,989.8,99.5,11.6,16.6,7.8,0,2,13,14,3,17,11224,1.51461154668567
2018-12-02,1.5,277.3,72.2,989.8,74.5,12.5,15.7,8.4,0,1,17,17,3,51,26246,1.94315324239884
2018-12-03,1.1,227.2,79.3,992.9,99.5,13.2,18.7,10.2,0,5,25,31,3,30,17273,1.73681468187344
2018-12-04,0.9,227.5,83.3,993.2,98.1,13.3,19.1,9.1,0,35,26,79,3,53,23287,2.27594795379396
2018-12-05,1.3,283.6,79.6,995.3,101.6,10.8,14.5,8.1,0,10,32,46,2,10,6974,1.43389733295096
2018-12-06,1.4,310.5,78.8,993.8,102.7,8.9,11.4,6,0,14,29,51,2,25,14698,1.70091168866512
2018-12-07,1.7,297.1,72.3,995.2,88.4,10.2,12.8,8.1,0,1,15,17,3,2,1458,1.37174211248285
2018-12-08,1.8,228.4,62.3,993.7,96.3,11.9,17.2,6.5,0,14,35,56,4,15,11431,1.31222115300499
2018-12-09,1,252.4,76.8,997.2,76.1,9,13.2,5.9,0,21,42,75,2,58,23788,2.43820413653943
2018-12-10,1,238.4,83.9,991.4,90.6,8.4,13.7,4.7,0,20,34,65,4,39,17710,2.20214568040655
2018-12-11,0.7,234.5,84.2,987.8,61.4,9.7,13.4,6.4,0,59,44,135,3,34,16034,2.12049395035549
2018-12-12,0.7,231.2,90.6,977,16.6,9,10.2,7.5,2.8,67,48,150,4,41,22267,1.84128980105088
2018-12-13,1.2,253,82.6,984.1,59.6,9.2,13.6,7.8,1,NA,NA,NA,NA,46,24539,1.87456701577081
2018-12-14,1.3,281,75,989.9,80.8,9.5,13.6,6.2,0,9,29,42,3,5,2562,1.95160031225605
2018-12-15,1.9,230.9,73.2,986.4,31.4,11.7,13.2,9.2,0,2,20,22,4,NA,NA,NA
2018-12-16,2.1,306.8,62.4,995.3,84.6,9.3,13.4,5.6,0,1,6,6,1,0,0,NA
2018-12-17,1.6,250.4,77.7,993.3,61,9.3,13.1,4.8,0,2,19,21,3,44,21889,2.01014208049705
2018-12-18,2.2,296.2,64,988.9,96,11.6,15.2,8.5,0,2,16,18,1,25,15956,1.56680872399098
2018-12-19,1.1,278.3,67.5,994.4,91.4,9.6,14.5,5.9,0,1,19,19,5,44,22273,1.97548601445697
2018-12-20,1.8,296.4,69.9,998.1,89.4,10.7,14.6,6.9,0,22,39,72,4,40,21203,1.88652549167571
2018-12-21,1.7,267.8,63.6,998.3,94.9,13.3,19.5,10.4,0,1,17,18,2,18,12006,1.49925037481259
2018-12-22,1,263,70.8,998.3,91.7,12.9,18.8,9,0,3,34,38,2,14,8023,1.74498317337654
2018-12-23,1,242,69.6,996.1,98.9,13.2,19,9.3,0,2,26,28,1,33,18642,1.77019633086579
2018-12-24,0.9,241,81.8,998.6,64.2,10.7,14.5,8.4,0,5,27,35,2,12,7562,1.58688177730759
2018-12-25,0.4,205.3,90.1,998.6,46.5,9.7,12.8,7.4,0,40,23,83,2,22,13966,1.57525418874409
2018-12-26,1.2,282.3,82.4,996.5,85.5,8.9,13.2,5.8,0,31,31,78,2,31,16151,1.91938579654511
2018-12-27,1,244.1,85.4,997,94.5,7.5,13.3,4.4,0,28,30,72,2,40,22294,1.79420471875841
2018-12-28,1.5,272.2,75.7,998.2,100.1,6.8,12.4,3.1,0,1,15,15,2,21,13858,1.51537018328763
2018-12-29,1.3,267.5,55,997.8,105.6,9.2,15.4,4.3,0,NA,NA,NA,NA,11,6686,1.64522883637451
2018-12-30,1.3,251.3,46.8,997.9,101.9,11.3,16.5,6.4,0,NA,NA,NA,NA,36,15721,2.28993066598817
2018-12-31,1,223,64.7,998.3,102.5,10.2,15.8,6.7,0,NA,NA,NA,NA,24,15830,1.51610865445357
2019-01-01,1.7,296.5,52.2,995.3,106.7,8.9,12,6.3,0,3,31,36,3,54,25236,2.1398002853067
2019-01-02,1.1,228.6,68.6,997.8,102.2,6.4,11.9,2,0,1,23,23,4,44,19834,2.21841282645961
2019-01-03,1.1,240.8,74.2,999.5,95.4,5.6,11.7,1.9,0,14,45,66,2,51,25486,2.0010986423919
2019-01-04,1.4,239.6,48,997.5,107.2,9.3,13.2,4.1,0,54,49,132,2,34,20713,1.64148119538454
2019-01-05,2.6,298.9,33.1,995.5,112.1,11.6,15.6,7.7,0,4,30,35,1,18,11643,1.5459933006957
2019-01-06,1.5,294.4,50.3,997.5,98,8.1,14,5.4,0,1,22,22,2,38,24068,1.57885989695862
2019-01-07,1.4,281.6,60,994.9,106.1,6.8,11.8,3.6,0,2,29,32,2,53,25582,2.0717692127277
2019-01-08,2.3,255.5,64.7,985.1,111,8.9,14.3,4.5,0,15,44,68,1,58,27625,2.09954751131222
2019-01-09,1.8,292.5,43.9,986.7,112.3,5.6,10.1,2.1,0,2,40,42,2,47,24013,1.95727314371382
2019-01-10,1.4,277.4,48,992.6,111.9,3.7,8,0.5,0,56,71,156,4,41,20667,1.98383897033919
2019-01-11,1.5,291.9,59.1,995.3,110.4,5.9,11.3,2.6,0,20,55,87,1,12,7791,1.54023873700424
2019-01-12,1.5,260.5,64.1,991.6,97.7,8.6,13.5,2.1,0,8,27,39,1,17,10859,1.56552168707984
2019-01-13,2.2,302.2,66.7,987.6,64.9,10.1,14.1,7.1,0,2,41,44,1,62,30554,2.0291942135236
2019-01-14,1.3,232.4,75.8,990.3,115.4,9,15.1,5.7,0,30,47,93,3,74,33639,2.19982758108148
2019-01-15,1.3,249.7,82.5,987.3,72.2,9.8,13.2,6.6,0,19,39,67,3,58,32268,1.79744638651295
2019-01-16,0.8,233.2,77.9,986.1,76.4,8.9,13.1,5.8,0.7,69,53,159,2,52,22490,2.3121387283237
2019-01-17,1.6,314.6,81.8,986.7,66.4,5.4,9.1,3.6,3.8,4,37,43,4,55,27098,2.02967008635324
2019-01-18,0.9,217.1,77.1,983.5,91.2,6.3,11.9,3.1,0.4,1,15,15,2,23,15833,1.45266216130866
2019-01-19,0.7,161.3,93.7,980.3,23.4,5.7,7.5,3.6,16.2,23,44,79,1,13,8005,1.62398500936914
2019-01-20,1.4,281.6,78.6,985.5,121.4,5.7,10.3,3.2,0,9,28,41,2,69,25968,2.65711645101664
2019-01-21,1.9,302.6,65.8,980.5,106.1,4.7,8.6,0.6,0,11,31,47,2,64,31403,2.03802184504665
2019-01-22,2.6,332.7,68.6,968.8,103.8,6.5,10.6,3.9,0.3,1,20,21,1,55,29183,1.88465887674331
2019-01-23,3.3,322,33.8,973.9,132.6,6.6,11.4,3.6,0,1,10,10,2,63,28327,2.22402654711053
2019-01-24,1.1,225.1,46,981.2,127.2,8.7,16.1,2.8,0,3,32,37,2,42,20867,2.01274740020127
2019-01-25,1.9,269.1,70.5,985.2,130.5,10.6,16.3,7.2,0,21,57,88,1,35,21258,1.64643898767523
2019-01-26,2.7,301.6,61.7,977.5,127.1,9,15,5.4,0,3,36,40,3,15,9791,1.53201920130732
2019-01-27,3.7,325.2,60.4,977.8,129.6,8.1,12.6,4.7,0,1,4,4,1,66,30103,2.19247251104541
2019-01-28,2.1,275.9,72.2,978.3,40.7,6.6,8.4,3.7,0,1,7,7,6,72,32932,2.18632333292846
2019-01-29,3.6,308.1,56.2,975.9,127.2,7.8,11,4.7,0,1,20,20,1,47,25229,1.86293551072179
2019-01-30,2,294.8,62.6,968.6,101.8,11.4,15.8,6.7,0,1,8,8,3,59,28589,2.06373080555458
2019-01-31,3,285.8,68.1,961,81,11.6,14.4,5.6,5.7,30,51,96,3,43,22291,1.92902965322327
2019-02-01,3.6,320.5,58.9,967.9,103.6,7.2,10.6,4.5,0,1,7,7,3,17,12492,1.36087095741274
2019-02-02,2.9,322.2,28.7,984.5,150.1,6.8,12.1,3.8,0,1,7,8,3,19,13714,1.38544553011521
2019-02-03,1.9,271.2,40.9,994.2,151.5,7.3,13,3.1,0,1,7,7,2,81,37880,2.13833157338965
2019-02-04,1.3,296,66.1,994.9,145.1,10.1,16.6,5.9,0,19,62,91,1,79,34160,2.31264637002342
2019-02-05,1.3,245.5,75.2,993.3,143.4,11,17.1,6.6,0,23,52,87,2,63,29196,2.15782983970407
2019-02-06,1,226.6,81.3,990.9,118.3,10.2,16.4,6.8,0,14,44,65,3,62,27388,2.26376515262159
2019-02-07,2,277.5,76.6,991,145.2,10.6,16.4,6.3,0,34,43,95,2,44,24311,1.80988030109827
2019-02-08,1.2,225.5,75,990.6,142.7,11,18,6,0,5,35,43,3,12,9749,1.23089547645912
2019-02-09,3.7,298,55.2,986.6,126.5,13,16.6,9.1,0,5,35,43,4,14,8786,1.59344411563852
2019-02-10,1.4,286.3,61.2,994.7,152,10,15.3,6,0,1,18,19,2,73,31300,2.33226837060703
2019-02-11,1.5,289.8,62.6,1000.4,165.7,9.1,15.5,5,0,1,52,53,2,53,26147,2.02700118560447
2019-02-12,1.6,237.9,67.1,1001.5,164.2,8.9,15.2,3.8,0,14,52,73,2,40,19454,2.05613241492752
2019-02-13,1.1,252,75.9,1002.9,168.9,8.4,15.6,3.5,0,26,62,102,2,43,23978,1.79331053465677
2019-02-14,1.2,223.2,62.2,999.5,170.9,8.9,17.4,2.8,0,2,51,55,2,54,27412,1.96994017218736
2019-02-15,0.9,238.7,45.1,998.7,173.8,9.7,19.1,4.3,0,1,52,54,1,14,9658,1.44957548146614
2019-02-16,1.1,233,61.5,995.8,170.5,8.6,16.9,2.7,0,14,53,75,1,14,5874,2.38338440585632
2019-02-17,1.3,199.3,82,992.3,158.8,9.4,15.7,3.7,0,3,40,44,1,57,28960,1.96823204419889
2019-02-18,1.3,236.4,82.9,991.8,117.8,8.8,14.5,5,0,1,54,54,1,47,25929,1.81264221528019
2019-02-19,1,241.6,77,994.5,86.1,9.5,14,5.8,0,57,60,147,1,47,25562,1.83866677098819
